影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-34B5A93F0D,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1570821198025a4485c13853c953d812ff06e437,3D,"(1.0, 1.0, 1.9999999999999998)","(70, 77, 30)",12.046734693877552,1.0,36.0,d28c64b85908f0e18a61a18099ee264d3d7fb174,"(1.0, 1.0, 1.9999999999999998)","(70, 77, 30)","(5, 5, 0, 57, 53, 29)",26840,1,"(34.678912071535024, 30.61844262295082, 13.298360655737705)","(7.406300370560995, 48.27617090322582, 22.324449473345254)"
IMG-FAF6535602,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2d7b5736e3ba451cf9e66d999d982c4ee599e9c1,3D,"(1.0, 1.0, 2.0)","(49, 50, 30)",14.614190476190476,1.0,33.0,4416393b12a013592e4d54716ddb7b9fd2ab8c6a,"(1.0, 1.0, 2.0)","(49, 50, 30)","(5, 5, 3, 39, 40, 23)",12873,1,"(24.92084207255496, 23.183018721354774, 12.910044278722909)","(-6.63516182357699, 38.14652603385498, 2.6971525459629895)"
IMG-E90D2F9CF7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},0f880d36b2ed2de1e623af8f58e07f6f4b0efe14,3D,"(1.0, 1.0, 2.0)","(45, 43, 25)",13.294945736434109,1.0,33.0,e3d7c31023242748f3fd4708ca220cf20f822672,"(1.0, 1.0, 2.0)","(45, 43, 25)","(5, 5, 5, 35, 33, 18)",6799,1,"(23.046918664509487, 20.965141932637152, 12.974408001176643)","(-16.587721352505795, 32.80804064671054, -19.02853780692037)"
IMG-5257F0B748,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d6e414a95f8c16a488f93a23d17903e707489ea8,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(37, 36, 25)",13.257477477477478,1.0,30.0,c16d60af00e79b985247d1bc10b6b3b8427101ea,"(0.9999999999999999, 1.0, 1.9999999999999998)","(37, 36, 25)","(5, 5, 5, 27, 26, 15)",3050,1,"(17.92327868852459, 18.067213114754097, 11.203934426229509)","(-0.5238750601675868, 64.82761947958778, 28.067938406003535)"
IMG-9C7F306FC4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a60d22c98feec6572c6f72baf8f83cbb08ebcc9f,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(37, 39, 29)",13.922455612110785,1.0,46.0,9b1e6a2f24854cf2b617564df782391e04d6cb73,"(0.9999999999999999, 0.9999999999999999, 2.0)","(37, 39, 29)","(5, 5, 5, 27, 29, 20)",5057,1,"(18.564761716432667, 19.350998615780107, 15.167688352778327)","(-5.335427993810935, 43.689604909863135, -11.935602438220124)"
IMG-30F089654C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1215118ef4dd3196f3d8de93abc3bb67bd64f9e2,3D,"(1.0, 1.0, 2.0)","(62, 59, 30)",12.345954073264078,1.0,42.0,3c132eab9d2bf89ae71a3bcdb757c4474e7e6638,"(1.0, 1.0, 2.0)","(62, 59, 30)","(5, 5, 0, 52, 49, 29)",25878,1,"(28.126014375144912, 28.21153103021872, 14.810070330010047)","(-23.812083571463383, 51.412353166648366, -24.575139542365953)"
IMG-7D9C529BB1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9cb1b7d98db273ffc3ceec380595ed08483a568d,3D,"(0.9999999999999999, 1.0, 2.0)","(51, 59, 30)",14.833421956353163,1.0,34.0,73736d108d8bd334b7a25bfc10682f2bce9c1a97,"(0.9999999999999999, 1.0, 2.0)","(51, 59, 30)","(5, 5, 5, 41, 49, 24)",11945,1,"(25.50213478442863, 32.89510255336961, 18.168773545416492)","(-4.882566137646062, 27.75441033275973, 3.2033029164343745)"
IMG-22AD8047D7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7256a1f927f403ff92fd448ac467fa195903ecb0,3D,"(1.0, 1.0, 2.0)","(39, 29, 22)",11.43939393939394,1.0,25.0,3d5a3fe7475e4eaa4dbeb2e8eb41c6acf2be1dd1,"(1.0, 1.0, 2.0)","(39, 29, 22)","(5, 5, 5, 29, 19, 12)",2324,1,"(18.84853700516351, 13.895008605851979, 11.019793459552496)","(-12.942738361942258, 55.68460339098678, -31.57866449016879)"
IMG-2D53CE5376,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},15feb3561902a6156c00c267f1ec48b35404de9d,3D,"(1.0, 1.0, 2.0)","(51, 51, 33)",15.558945859983922,1.0,41.0,0eb1843b72c94f77fd768cccd0579640012cf982,"(1.0, 1.0, 2.0)","(51, 51, 33)","(5, 5, 1, 41, 41, 28)",14468,1,"(24.29388996405861, 23.97878075753387, 16.228296931158418)","(0.9403471943475523, 44.30508406717813, -33.2456307893773)"
IMG-674546F2D1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e1b28b94f73c761133ccf26012e2132a1e32328c,3D,"(1.0, 0.9999999999999999, 2.0)","(55, 47, 32)",15.757978723404255,1.0,34.0,7d807c1675a2a6ae445f2ba4ff980005e7147319,"(1.0, 0.9999999999999999, 2.0)","(55, 47, 32)","(5, 5, 5, 45, 37, 27)",14065,1,"(26.400782083185213, 22.928688233202987, 17.376750799857803)","(-0.6260069408116848, 36.71451297951989, -14.424151645720613)"
IMG-27DA8AE9DB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},863b27bb5af674e7d5cc638a0de11ad341454fb1,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(48, 51, 31)",15.762834703773983,2.0,40.0,c5582286d765df2a3583f0b5ca28b1a31e285526,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(48, 51, 31)","(5, 5, 5, 38, 41, 21)",8490,1,"(25.524852767962308, 23.037573616018847, 14.531448763250884)","(-12.234569351278868, 45.5445076682893, 30.566697526501763)"
IMG-BE686C84B9,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},adb6e11d661b2cfaf398eead544110a8d0c41b40,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(54, 41, 29)",19.78847771236333,1.0,43.0,b4bfd58709ebc44841be18e673983f8be8f61bfa,"(0.9999999999999999, 1.0, 1.9999999999999998)","(54, 41, 29)","(5, 5, 5, 44, 31, 19)",5478,1,"(28.48010222709018, 20.431726907630523, 15.575940124132895)","(-0.6383052337003292, 50.176295342503565, 44.770876620492494)"
IMG-EE9195B25E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},e79a190ade3ab1e97e58cc04e575d359adc34e8d,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(68, 51, 39)",16.30986602785911,1.0,39.0,1be37c3644cbf2d369ebae2f7015be4dfe9de668,"(0.9999999999999999, 0.9999999999999999, 2.0)","(68, 51, 39)","(8, 7, 5, 53, 36, 32)",15011,1,"(33.73579375124908, 27.57597761641463, 21.555659183265604)","(-8.902284957903088, 52.041491024755324, 6.2237527924586935)"
IMG-D6AD15F9D9,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},122134382b2765dd48837107c0bb495535fd10bc,3D,"(0.9999999999999999, 1.0, 2.0)","(70, 75, 34)",11.718857142857143,1.0,32.0,beab2ca7eb5df4f7dd8c7e9627fb4c0eda8d5f04,"(0.9999999999999999, 1.0, 2.0)","(70, 75, 34)","(5, 5, 0, 60, 65, 33)",37716,1,"(33.565595503234704, 42.88490295895641, 19.561697953123343)","(-24.978754264619106, 37.3904851258976, 1.9076236188816083)"
IMG-893073F906,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},62e21d318a9ea4539ce204f8c88e596fa2c721c8,3D,"(1.0, 1.0, 2.0)","(64, 67, 36)",13.262975487147596,2.0,30.0,4fbe6e1242676c45de08da065012025cdb5bbe46,"(1.0, 1.0, 2.0)","(64, 67, 36)","(6, 7, 9, 50, 55, 16)",10817,1,"(28.533049828972914, 33.480354996764355, 16.02717943977073)","(-0.05328561266232512, 29.10598900977302, 7.354658879541496)"
IMG-893073F906,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},48ce4a2641beb3d539b2225eb45c17f90dd8f956,3D,"(1.0, 1.0, 2.0)","(64, 67, 36)",18.730021766169155,1.0,49.0,2ff237247b5e55673840097e814bc969ade8e117,"(1.0, 1.0, 2.0)","(64, 67, 36)","(5, 5, 5, 54, 53, 26)",17359,1,"(30.203928797741806, 30.942335387983178, 16.385621291549054)","(1.6745835946496719, 26.60641943377499, 8.071542583098143)"
IMG-3C4E938C01,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},f7c7d965dd175fc0d95657153d5046fdb9b32f34,3D,"(1.0, 1.0, 2.0)","(66, 109, 48)",13.976096978963952,1.0,43.0,3cfd47a7c9e844677300116f8ac74a9165c29634,"(1.0, 1.0, 2.0)","(66, 109, 48)","(5, 5, 5, 56, 99, 38)",74820,1,"(33.218457631649294, 57.38254477412457, 22.051216252338946)","(7.238544972093244, 22.18709259752206, -44.64056749532212)"
IMG-EE9195B25E,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},dc9499ce8a3fdef367c3f5e45345237e9661fa22,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(68, 51, 39)",15.285578032117824,1.0,36.0,3da55a68b2bbbc71a50502d65247a8621d6d9093,"(0.9999999999999999, 0.9999999999999999, 2.0)","(68, 51, 39)","(5, 5, 5, 58, 41, 32)",22468,1,"(33.035873241944095, 28.479837991810577, 21.527194231796333)","(-9.668399169928342, 52.83468858114346, 5.917158685726097)"
IMG-1719460986,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c76c99c4368db21c7cb4121a6809aa73795566f7,3D,"(1.0, 1.0, 2.0)","(53, 49, 30)",12.578013092029265,2.0,25.0,c1fb3de88e50af167d1f4aedb8b33c42cd4a44f1,"(1.0, 1.0, 2.0)","(53, 49, 30)","(5, 5, 5, 43, 39, 20)",13034,2,"(26.370569280343716, 23.725103575264693, 15.55278502378395)","(-4.630479825838332, -24.194331311970227, 47.373170047567896)"
IMG-A58F224B6A,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},48969ad82d33464709d48429b40c2e2770540859,3D,"(1.0, 1.0, 2.0)","(51, 49, 32)",12.857718087234893,2.0,31.0,b6d9c1ea2c23cba928be3122203d8a42e2ca6145,"(1.0, 1.0, 2.0)","(51, 49, 32)","(5, 5, 5, 41, 39, 22)",12235,1,"(24.142705353494076, 23.660318757662445, 15.906988148753577)","(2.9010312789379924, 47.63222408261978, 4.577976297507192)"
IMG-27788B86F7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7e700621f48dc35a7e8896129c0d1c5dd7bc8035,3D,"(1.0, 0.9999999999999999, 2.0)","(67, 63, 33)",12.764546674994437,2.0,35.0,cc22e7ded570ce5c72d6837eefc44c83fd3e73d3,"(1.0, 0.9999999999999999, 2.0)","(67, 63, 33)","(5, 5, 3, 57, 53, 30)",25583,1,"(34.00027361920025, 31.29324160575382, 16.651760934995895)","(-0.9053630057926796, 24.907225769461647, -10.759041583827198)"
IMG-C8339050B2,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c3fe817efe6f16a7b4ef36fced67b1357e972366,3D,"(1.0, 1.0, 2.0)","(60, 63, 33)",12.889033189033189,1.0,33.0,598e9805a499d3b8aabba3313e4e75d122c12160,"(1.0, 1.0, 2.0)","(60, 63, 33)","(5, 5, 5, 50, 53, 24)",24700,1,"(27.9885020242915, 34.92757085020243, 16.395425101214574)","(-6.4514285010831145, 52.10582743180758, 30.488811121546487)"
IMG-3F82CE680D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b9be913e4b005d2cf35bf791dd34e28f1e850ab5,3D,"(1.0, 1.0, 1.9999999999999998)","(42, 61, 28)",13.969931415189027,3.0,31.0,31e0c8ef0f2c64f05dfb206bc57b2f1f290ba5c7,"(1.0, 1.0, 1.9999999999999998)","(42, 61, 28)","(5, 5, 5, 32, 51, 19)",8073,1,"(18.11742846525455, 28.7305834262356, 12.379908336430075)","(-4.154977859672449, 33.84711917256693, -2.947249001897781)"
IMG-7B7968A0EB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},58f5b163d55c059da17d0ae4a70c78b157d3fdda,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(46, 54, 24)",12.127482555018787,3.0,25.0,03459eddb780e9ddbf266840da6bdfb2f6b03647,"(1.0, 0.9999999999999999, 1.9999999999999998)","(46, 54, 24)","(5, 5, 0, 36, 44, 19)",8289,1,"(23.818675352877307, 24.228616238388227, 9.03715767885149)","(6.835327830673865, 21.84249547321251, 7.969025333286671)"
IMG-49DD8ACE53,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},90ca5762b84f55abbd211dca9b335d191a16f5d8,3D,"(1.0, 1.0, 1.9999999999999998)","(42, 44, 20)",15.683306277056277,3.0,36.0,d0d4d816d224f7eb553ae443a4b375695d56787f,"(1.0, 1.0, 1.9999999999999998)","(42, 44, 20)","(5, 5, 5, 32, 34, 10)",3537,1,"(19.42521911224201, 22.06955046649703, 9.64602770709641)","(-11.458533601080255, 43.901807614832606, -52.495244585807185)"
IMG-29AA4080A4,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8adefb71f549b6bc04e7597b3eeb865d5ec2a8d3,3D,"(1.0, 1.0, 1.9999999999999998)","(26, 29, 19)",12.038042719530923,1.0,38.0,4dcc25c7e882c4f9c2ee5d2e2ca01f0d19cabc72,"(1.0, 1.0, 1.9999999999999998)","(26, 29, 19)","(5, 5, 5, 16, 19, 10)",1199,1,"(13.326939115929942, 13.628023352793996, 9.315262718932443)","(-4.057269558491775, 44.90282108577098, -20.16414849030544)"
IMG-41987B3798,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d043ec18b0e831e91ffbeacbf3dabcd4e33198d6,3D,"(1.0, 1.0, 1.9999999999999998)","(64, 66, 33)",12.60428145087236,1.0,30.0,345ab5a83bdae9dce7ab83536455958b022c4409,"(1.0, 1.0, 1.9999999999999998)","(64, 66, 33)","(5, 5, 5, 54, 56, 27)",25009,1,"(32.23575512815386, 30.942260786116996, 17.808628893598303)","(5.079655989898491, 42.88033196442151, -32.78380022232675)"
IMG-96B898FDD0,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b6a3d9eb678b04ecbf4743c75a94693652839f46,3D,"(1.0, 1.0, 2.0)","(45, 47, 25)",15.72501182033097,1.0,51.0,74999e97dd52e3d874dc2344e96edd66c0bcaaab,"(1.0, 1.0, 2.0)","(45, 47, 25)","(5, 5, 5, 35, 37, 16)",9184,1,"(23.728549651567945, 25.635344076655052, 12.29747386759582)","(-18.57057938404489, 64.89052500147159, -13.214506163852338)"
IMG-5CBD2CD4FB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},35f624e9e9244d7520e7c3a10ef8cae2f6694ae9,3D,"(1.0, 1.0000000000000002, 2.0)","(52, 58, 30)",13.892241379310345,1.0,37.0,eb494e80996c087660d34b7e713ba492d683c5e6,"(1.0, 1.0000000000000002, 2.0)","(52, 58, 30)","(5, 5, 0, 42, 48, 26)",13585,1,"(25.817445712182554, 27.237026131762974, 12.218991534781008)","(-7.892096705481212, 45.34361657048143, -6.5718627446355455)"
